Drug 1,Drug 2,DDI Type,Time,Unit
sulfamethazine,methotrexate,agonism,43,sec
sulfisoxazole,chlorpropamide,agonism,56,min
sulfisoxazole,methotrexate,agonism,4,day
sulfisoxazole,tamoxifen,agonism,15,hr
sulfisoxazole,tolbutamide,agonism,11,week
sulfisoxazole,torasemide,agonism,3,yr
sulfisoxazole,trimethoprim,antagonism,9,hr
sulfisoxazole,voriconazole,antagonism,49,sec
butalbital,acenocoumarol,agonism,3,yr
butalbital,aminophylline,agonism,7,sec
butalbital,amitriptyline,agonism,1,yr
butalbital,amoxapine,antagonism,8,min
butalbital,betamethasone,antagonism,14,min
butalbital,chloramphenicol,agonism,38,min
butalbital,clomiphene,antagonism,3,day
butalbital,clomipramine,agonism,56,min
butalbital,conjugated estrogens,antagonism,11,week
butalbital,cyclosporin A,agonism,5,yr
butalbital,desipramine,agonism,5,day
butalbital,dexamethasone,antagonism,3,hr
butalbital,diethylstilbestrol,agonism,38,min
butalbital,doxepin,antagonism,2,day
butalbital,doxycycline,agonism,5,day
butalbital,droperidol,agonism,13,sec
butalbital,eltrombopag,agonism,43,sec
butalbital,estradiol,antagonism,27,week
butalbital,ethinyl estradiol,antagonism,9,hr
butalbital,felodipine,antagonism,3,yr
butalbital,fludrocortisone,antagonism,43,sec
butalbital,folic acid,agonism,7,day
butalbital,gefitinib,agonism,2,yr
butalbital,griseofulvin,agonism,3,yr
butalbital,cortisol,agonism,7,day
butalbital,hydroxyzine,antagonism,5,yr
butalbital,imipramine,antagonism,25,sec
butalbital,lamotrigine,antagonism,49,sec
butalbital,levonorgestrel,agonism,14,min
butalbital,medroxyprogesterone,agonism,1,yr
butalbital,megestrol,antagonism,43,sec
butalbital,methadone,agonism,5,yr
butalbital,metronidazole,antagonism,26,min
butalbital,nifedipine,agonism,25,week
butalbital,norethisterone,agonism,39,week
butalbital,nortriptyline,agonism,51,week
butalbital,oxtriphylline,antagonism,4,day
butalbital,prednisolone,agonism,3,day
butalbital,prednisone,antagonism,55,sec
butalbital,protriptyline,agonism,21,hr
butalbital,quinidine,agonism,50,min
butalbital,teniposide,agonism,13,sec
butalbital,theophylline,antagonism,44,min
butalbital,triamcinolone acetonide,agonism,20,min
butalbital,trimipramine,agonism,7,day
butalbital,triprolidine,antagonism,14,min
butalbital,verapamil,agonism,23,week
butalbital,voriconazole,antagonism,4,yr
sumatriptan,citalopram,antagonism,50,min
sumatriptan,desvenlafaxine,antagonism,1,sec
sumatriptan,dihydroergotamine,antagonism,4,yr
sumatriptan,ergotamine,antagonism,15,hr
sumatriptan,(S)-citalopram,antagonism,1,yr
sumatriptan,fluoxetine,antagonism,3,day
sumatriptan,fluvoxamine,agonism,2,yr
sumatriptan,isocarboxazid,antagonism,2,yr
sumatriptan,lithium,agonism,9,hr
sumatriptan,methysergide,agonism,9,hr
sumatriptan,nefazodone,antagonism,3,hr
sumatriptan,paroxetine,antagonism,33,week
sumatriptan,phenelzine,antagonism,7,day
sumatriptan,tramadol hydrochloride,agonism,41,week
sumatriptan,tranylcypromine,agonism,2,day
sumatriptan,trazodone,antagonism,4,yr
sumatriptan,trimipramine,antagonism,19,sec
sumatriptan,venlafaxine,agonism,13,sec
sumatriptan,vilazodone,antagonism,3,yr
metoclopramide,cyclosporin A,agonism,49,sec
metoclopramide,L-dopa,antagonism,44,min
metoclopramide,lurasidone,antagonism,35,week
metoclopramide,paliperidone,antagonism,3,hr
metoclopramide,tacrolimus (anhydrous),antagonism,31,sec
metoclopramide,tetrabenazine,antagonism,1,yr
metoclopramide,venlafaxine,antagonism,21,hr
metoclopramide,vilazodone,agonism,2,min
metoclopramide,zuclopenthixol,antagonism,21,hr
clodronic acid,aluminium,agonism,38,min
clodronic acid,calcium,agonism,55,sec
clodronic acid,calcium acetate,antagonism,4,yr
clodronic acid,calcium chloride,agonism,3,day
clodronic acid,dihydroxyaluminium,antagonism,56,min
clodronic acid,estramustine,antagonism,14,min
clodronic acid,iron,antagonism,1,week
clodronic acid,iron dextran,agonism,3,yr
clodronic acid,magnesium,agonism,19,week
clodronic acid,magnesium oxide,agonism,26,min
clodronic acid,sucralfate,antagonism,1,day
erlotinib,atazanavir,antagonism,1,yr
erlotinib,clarithromycin,antagonism,7,day
erlotinib,erythromycin,agonism,9,hr
erlotinib,indinavir,antagonism,5,yr
erlotinib,itraconazole,antagonism,37,sec
erlotinib,ketoconazole,agonism,1,yr
erlotinib,nefazodone,agonism,26,min
erlotinib,nelfinavir,agonism,11,week
erlotinib,rifabutin,antagonism,14,min
erlotinib,rifampicin,agonism,11,week
erlotinib,rifapentine,agonism,1,day
erlotinib,ritonavir,antagonism,3,day
erlotinib,saquinavir,antagonism,2,yr
erlotinib,st. john's wort,antagonism,43,sec
erlotinib,telithromycin,agonism,2,yr
erlotinib,trastuzumab,agonism,5,yr
erlotinib,troleandomycin,agonism,15,hr
erlotinib,voriconazole,antagonism,3,yr
lomefloxacin,calcium,antagonism,21,hr
lomefloxacin,calcium acetate,agonism,55,sec
lomefloxacin,iron dextran,agonism,2,yr
lomefloxacin,magnesium,agonism,44,min
efavirenz,alprazolam,antagonism,3,yr
efavirenz,astemizole,agonism,7,day
efavirenz,atazanavir,agonism,23,week
efavirenz,atorvastatin,agonism,6,day
efavirenz,cisapride,antagonism,44,min
efavirenz,clarithromycin,antagonism,44,min
efavirenz,cyclosporin A,antagonism,2,day
efavirenz,dihydroergotamine,agonism,55,sec
efavirenz,dihydroergotoxine,antagonism,47,week
efavirenz,eltrombopag,antagonism,7,week
efavirenz,ergotamine,agonism,1,day
efavirenz,estradiol valerate/dienogest,antagonism,19,sec
efavirenz,indinavir,agonism,15,hr
efavirenz,lovastatin,antagonism,14,min
efavirenz,methadone,antagonism,9,hr
efavirenz,methylergonovine,antagonism,1,yr
efavirenz,methysergide,agonism,55,sec
efavirenz,midazolam,agonism,15,hr
efavirenz,rilpivirine,antagonism,31,week
efavirenz,roflumilast,antagonism,4,yr
efavirenz,saquinavir,antagonism,21,hr
efavirenz,simvastatin,antagonism,44,min
efavirenz,st. john's wort,antagonism,7,day
efavirenz,tamsulosin,agonism,1,yr
efavirenz,telaprevir,antagonism,1,sec
efavirenz,telithromycin,agonism,47,week
efavirenz,temsirolimus,antagonism,2,yr
efavirenz,terfenadine,antagonism,43,sec
efavirenz,tipranavir,antagonism,2,day
efavirenz,tolterodine,antagonism,25,week
efavirenz,tramadol hydrochloride,agonism,32,min
efavirenz,trazodone,agonism,1,yr
efavirenz,triazolam,antagonism,5,yr
efavirenz,vandetanib,antagonism,3,hr
efavirenz,voriconazole,agonism,9,hr
delavirdine,alprazolam,agonism,26,min
delavirdine,aluminium,agonism,3,yr
delavirdine,amprenavir,antagonism,3,yr
delavirdine,astemizole,antagonism,15,hr
delavirdine,atorvastatin,antagonism,15,hr
delavirdine,bromazepam,antagonism,32,min
delavirdine,calcium,antagonism,56,min
delavirdine,carbamazepine,antagonism,20,min
delavirdine,carisoprodol,antagonism,41,week
delavirdine,cisapride,agonism,3,hr
delavirdine,dantrolene,agonism,32,min
delavirdine,dihydroergotamine,antagonism,2,day
delavirdine,dihydroergotoxine,antagonism,25,sec
delavirdine,ergometrine,agonism,21,hr
delavirdine,ergotamine,antagonism,4,yr
delavirdine,fosamprenavir,antagonism,19,sec
delavirdine,fosphenytoin,antagonism,14,min
delavirdine,indinavir,antagonism,1,yr
delavirdine,lovastatin,antagonism,3,hr
delavirdine,lurasidone,antagonism,3,day
delavirdine,magnesium,agonism,3,yr
delavirdine,magnesium oxide,antagonism,56,min
delavirdine,methylergonovine,antagonism,5,yr
delavirdine,mephobarbital,agonism,55,sec
delavirdine,methysergide,antagonism,9,hr
delavirdine,midazolam,antagonism,21,hr
delavirdine,phenobarbital,agonism,2,yr
delavirdine,phenytoin,antagonism,32,min
delavirdine,quinupristin,agonism,9,hr
delavirdine,rifabutin,antagonism,3,yr
delavirdine,rifampicin,antagonism,55,sec
delavirdine,rilpivirine,agonism,3,yr
delavirdine,ritonavir,antagonism,3,day
delavirdine,saquinavir,antagonism,38,min
delavirdine,simvastatin,antagonism,7,day
delavirdine,st. john's wort,antagonism,6,day
delavirdine,tacrolimus (anhydrous),antagonism,2,day
delavirdine,tadalafil,antagonism,7,day
delavirdine,tamoxifen,antagonism,21,week
delavirdine,tamsulosin,agonism,4,yr
delavirdine,telithromycin,agonism,15,week
delavirdine,temsirolimus,antagonism,4,yr
delavirdine,teniposide,agonism,8,min
delavirdine,terfenadine,antagonism,5,week
delavirdine,tiagabine,antagonism,3,yr
delavirdine,tipranavir,antagonism,56,min
delavirdine,tolbutamide,agonism,7,day
delavirdine,tolterodine,antagonism,2,yr
delavirdine,torasemide,antagonism,41,week
delavirdine,tramadol hydrochloride,antagonism,25,sec
delavirdine,trazodone,agonism,2,day
delavirdine,triazolam,agonism,7,sec
delavirdine,trimethoprim,antagonism,4,yr
delavirdine,trimipramine,agonism,2,yr
delavirdine,vardenafil,agonism,7,day
delavirdine,venlafaxine,antagonism,9,hr
delavirdine,verapamil,antagonism,56,min
delavirdine,vinblastine,agonism,9,week
delavirdine,vincristine,antagonism,43,sec
delavirdine,vinorelbine,antagonism,4,yr
delavirdine,voriconazole,agonism,15,hr
delavirdine,zopiclone,antagonism,2,min
delavirdine,zuclopenthixol,agonism,15,week
fentanyl,alvimopan,agonism,15,week
fentanyl,amiodarone,agonism,44,min
fentanyl,amprenavir,agonism,1,day
fentanyl,bicalutamide,antagonism,25,sec
fentanyl,cimetidine,agonism,38,min
fentanyl,clotrimazole,agonism,2,day
fentanyl,conivaptan,agonism,15,hr
fentanyl,eltrombopag,agonism,2,min
fentanyl,fluconazole,antagonism,49,sec
fentanyl,fosamprenavir,antagonism,1,yr
fentanyl,indinavir,agonism,15,hr
fentanyl,itraconazole,antagonism,37,sec
fentanyl,ketoconazole,antagonism,2,yr
fentanyl,nelfinavir,agonism,56,min
fentanyl,rifampicin,antagonism,19,sec
fentanyl,ritonavir,agonism,1,yr
fentanyl,rotigotine,antagonism,37,sec
fentanyl,saquinavir,antagonism,7,day
fentanyl,telithromycin,agonism,38,min
fentanyl,tranylcypromine,agonism,29,week
fentanyl,triprolidine,antagonism,9,hr
fentanyl,voriconazole,agonism,21,hr
cefalotin,amikacin,agonism,15,hr
atomoxetine,amiodarone,antagonism,4,day
atomoxetine,chloroquine,agonism,1,sec
atomoxetine,cocaine,agonism,1,yr
atomoxetine,diphenhydramine,antagonism,4,day
atomoxetine,fluoxetine,agonism,37,week
atomoxetine,fluphenazine,agonism,3,hr
atomoxetine,haloperidol,antagonism,15,week
atomoxetine,isocarboxazid,antagonism,3,hr
atomoxetine,lomustine,agonism,21,hr
atomoxetine,mibefradil,agonism,45,week
atomoxetine,paroxetine,antagonism,1,sec
atomoxetine,perphenazine,agonism,3,hr
atomoxetine,phenelzine,antagonism,5,day
atomoxetine,propoxyphene,antagonism,6,day
atomoxetine,quinacrine,agonism,3,hr
atomoxetine,quinidine,antagonism,3,hr
atomoxetine,quinidine barbiturate,agonism,3,yr
atomoxetine,quinine,agonism,26,min
atomoxetine,rasagiline,antagonism,25,sec
atomoxetine,ritonavir,antagonism,25,sec
atomoxetine,terbinafine,antagonism,50,min
atomoxetine,thioridazine,agonism,15,hr
atomoxetine,tranylcypromine,antagonism,3,hr
atomoxetine,triprolidine,agonism,15,hr
atomoxetine,vinorelbine,antagonism,21,hr
phosphonoformic acid,artemether,agonism,1,day
phosphonoformic acid,cyclosporin A,agonism,15,hr
phosphonoformic acid,lumefantrine,agonism,13,sec
phosphonoformic acid,ofloxacin,antagonism,38,min
phosphonoformic acid,quinupristin,agonism,5,yr
phosphonoformic acid,tacrolimus (anhydrous),antagonism,21,hr
phosphonoformic acid,thiothixene,antagonism,13,sec
phosphonoformic acid,toremifene,antagonism,20,min
phosphonoformic acid,trimipramine,agonism,37,sec
phosphonoformic acid,voriconazole,agonism,6,day
phosphonoformic acid,vorinostat,agonism,21,hr
phosphonoformic acid,zuclopenthixol,antagonism,37,sec
sulfapyridine,chlorpropamide,antagonism,26,min
sulfapyridine,methotrexate,antagonism,32,min
anisindione,paracetamol,antagonism,56,min
anisindione,acetylsalicylic acid,antagonism,3,yr
anisindione,allopurinol,antagonism,5,yr
anisindione,aminoglutethimide,antagonism,55,sec
anisindione,amiodarone,agonism,43,sec
anisindione,amprenavir,agonism,5,yr
anisindione,aprepitant,antagonism,4,yr
anisindione,atazanavir,agonism,13,sec
anisindione,azathioprine,agonism,11,week
anisindione,azithromycin,agonism,1,sec
anisindione,betamethasone,antagonism,2,yr
anisindione,bosentan,antagonism,35,week
anisindione,capecitabine,agonism,38,min
anisindione,carbamazepine,agonism,14,min
anisindione,cefotetan,antagonism,2,day
anisindione,cefoxitin,agonism,56,min
anisindione,ceftriaxone,antagonism,37,week
anisindione,celecoxib,agonism,5,day
anisindione,cholestyramine,antagonism,4,yr
anisindione,cimetidine,antagonism,13,sec
anisindione,cisapride,antagonism,21,hr
anisindione,citalopram,antagonism,1,yr
anisindione,clarithromycin,agonism,7,day
anisindione,clofibrate,agonism,1,yr
anisindione,colestipol hydrochloride,antagonism,31,week
anisindione,cyclophosphamide,agonism,2,day
anisindione,danazol,antagonism,1,sec
anisindione,demeclocycline,antagonism,1,yr
anisindione,dexamethasone,antagonism,25,sec
anisindione,dextrothyroxine,agonism,5,yr
anisindione,diclofenac,agonism,2,day
anisindione,dicloxacillin,agonism,7,day
anisindione,diflunisal,antagonism,20,min
anisindione,disulfiram,antagonism,56,min
anisindione,doxycycline,agonism,15,hr
anisindione,erythromycin,agonism,3,hr
anisindione,ethchlorvynol,antagonism,3,day
anisindione,ethinyl estradiol,agonism,29,week
anisindione,etodolac,agonism,5,yr
anisindione,etoricoxib,antagonism,31,sec
anisindione,fenofibrate,agonism,1,day
anisindione,fenoprofen,agonism,9,hr
anisindione,fluconazole,agonism,43,week
anisindione,fludrocortisone,agonism,44,min
anisindione,5-fluorouracil,agonism,15,hr
anisindione,fluoxetine,antagonism,15,hr
anisindione,fluoxymesterone,antagonism,1,yr
anisindione,flurbiprofen,agonism,5,day
anisindione,"(3S,5R)-fluvastatin",antagonism,5,yr
anisindione,fluvoxamine,agonism,20,min
anisindione,fosamprenavir,agonism,43,week
anisindione,fosphenytoin,antagonism,1,yr
anisindione,gefitinib,antagonism,5,yr
anisindione,gemcitabine,antagonism,31,sec
anisindione,gemfibrozil,antagonism,55,sec
anisindione,glutethimide,antagonism,3,yr
anisindione,griseofulvin,antagonism,3,hr
anisindione,cortisol,antagonism,9,week
anisindione,ibuprofen,agonism,5,yr
anisindione,imatinib,agonism,7,sec
anisindione,indinavir,antagonism,21,hr
anisindione,indometacin,agonism,1,week
anisindione,isoniazid,agonism,2,min
anisindione,itraconazole,antagonism,15,hr
anisindione,ketoconazole,antagonism,2,yr
anisindione,ketoprofen,agonism,3,hr
anisindione,ketorolac,agonism,2,yr
anisindione,leflunomide,agonism,43,sec
anisindione,levamisole,agonism,5,day
anisindione,levofloxacin,agonism,43,sec
anisindione,L-thyroxine,antagonism,49,sec
anisindione,lovastatin,antagonism,21,hr
anisindione,lumiracoxib,antagonism,25,sec
anisindione,medroxyprogesterone,antagonism,4,yr
anisindione,mefenamic acid,agonism,15,hr
anisindione,mefloquine,antagonism,4,day
anisindione,meloxicam,agonism,31,sec
anisindione,mercaptopurine,agonism,41,week
anisindione,methimazole,agonism,19,sec
anisindione,metronidazole,agonism,1,yr
anisindione,miconazole,antagonism,3,yr
anisindione,minocycline,antagonism,4,yr
anisindione,mitotane,antagonism,3,yr
anisindione,moxifloxacin,agonism,8,min
anisindione,nabumetone,agonism,43,sec
anisindione,naproxen,agonism,3,day
anisindione,nelfinavir,agonism,3,day
anisindione,nevirapine,antagonism,37,sec
anisindione,ofloxacin,antagonism,5,yr
anisindione,orlistat,antagonism,37,sec
anisindione,oxaprozin,agonism,4,yr
anisindione,oxyphenbutazone,antagonism,2,yr
anisindione,paroxetine,antagonism,32,min
anisindione,pentoxifylline,agonism,15,hr
anisindione,phenobarbital,agonism,26,min
anisindione,phenylbutazone,agonism,21,hr
anisindione,phenytoin,antagonism,3,day
anisindione,piroxicam,agonism,51,week
anisindione,prednisolone,antagonism,19,week
anisindione,prednisone,antagonism,7,week
anisindione,primidone,antagonism,29,week
anisindione,propafenone hydrochloride,agonism,3,yr
anisindione,propoxyphene,antagonism,2,min
anisindione,6-propyl-2-thiouracil,antagonism,49,sec
anisindione,quinidine,antagonism,6,day
anisindione,quinine,agonism,9,week
anisindione,ranitidine,agonism,32,min
anisindione,rifabutin,agonism,21,hr
anisindione,rifampicin,antagonism,14,min
anisindione,telithromycin,antagonism,37,sec
anisindione,tenoxicam,antagonism,21,hr
anisindione,testosterone,antagonism,3,day
anisindione,tetracycline,agonism,9,hr
anisindione,tigecycline,agonism,5,yr
anisindione,triamcinolone acetonide,antagonism,25,sec
anagrelide,ginkgo biloba,agonism,7,day
anagrelide,treprostinil,antagonism,5,day
fenoterol,acebutolol,antagonism,1,yr
fenoterol,alseroxylon,antagonism,1,sec
fenoterol,amitriptyline,agonism,9,hr
fenoterol,amoxapine,agonism,9,hr
fenoterol,atenolol,antagonism,21,hr
fenoterol,betaxolol,agonism,23,week
fenoterol,bevantolol,antagonism,37,sec
fenoterol,bisoprolol,antagonism,17,week
fenoterol,carteolol,antagonism,3,yr
fenoterol,carvedilol,antagonism,13,sec
fenoterol,clomipramine,antagonism,2,yr
fenoterol,deserpidine,agonism,7,day
fenoterol,desipramine,agonism,26,min
fenoterol,doxepin,agonism,3,day
fenoterol,esmolol,antagonism,56,min
fenoterol,imipramine,antagonism,3,hr
fenoterol,isocarboxazid,antagonism,6,day
fenoterol,labetalol,agonism,6,day
fenoterol,linezolid,antagonism,33,week
fenoterol,alpha-methyl-L-dopa,agonism,7,sec
fenoterol,metoprolol,agonism,32,min
fenoterol,midodrine,antagonism,21,hr
fenoterol,moclobemide,agonism,51,week
fenoterol,nadolol,agonism,45,week
fenoterol,nortriptyline,agonism,7,sec
fenoterol,oxprenolol,agonism,3,hr
fenoterol,pargyline,antagonism,31,sec
fenoterol,penbutolol,antagonism,5,day
fenoterol,phenelzine,antagonism,7,day
fenoterol,pindolol,antagonism,37,week
fenoterol,practolol,agonism,25,week
fenoterol,propranolol,agonism,47,week
fenoterol,protriptyline,agonism,50,min
fenoterol,rasagiline,antagonism,3,hr
fenoterol,reserpine,agonism,35,week
fenoterol,sotalol,antagonism,3,day
fenoterol,timolol,antagonism,49,sec
fenoterol,tranylcypromine,agonism,9,hr
fenoterol,trimipramine,antagonism,7,day
tigecycline,acenocoumarol,agonism,5,yr
tigecycline,bexarotene,agonism,15,week
tigecycline,dicoumarol,agonism,3,hr
tigecycline,all-trans-retinoic acid,agonism,33,week
acetylcholine,tacrine,agonism,15,week
acetylsalicylic acid,acenocoumarol,antagonism,21,hr
acetylsalicylic acid,acetazolamide,antagonism,5,day
acetylsalicylic acid,acetohexamide,antagonism,6,day
acetylsalicylic acid,azilsartan medoxomil,antagonism,2,day
acetylsalicylic acid,betamethasone,antagonism,4,yr
acetylsalicylic acid,chlorpropamide,antagonism,2,day
acetylsalicylic acid,cortisone acetate,agonism,20,min
acetylsalicylic acid,dexamethasone,agonism,7,sec
acetylsalicylic acid,dicoumarol,agonism,3,yr
acetylsalicylic acid,eltrombopag,agonism,21,hr
acetylsalicylic acid,fludrocortisone,agonism,5,day
acetylsalicylic acid,ginkgo biloba,antagonism,23,week
acetylsalicylic acid,gliclazide,agonism,14,min
acetylsalicylic acid,glipizide,antagonism,3,yr
acetylsalicylic acid,glisoxepide,agonism,2,day
acetylsalicylic acid,glyburide,agonism,13,sec
acetylsalicylic acid,glycodiazine,agonism,5,yr
acetylsalicylic acid,griseofulvin,agonism,26,min
acetylsalicylic acid,heparin,antagonism,3,day
acetylsalicylic acid,homoharringtonine,antagonism,38,min
acetylsalicylic acid,cortisol,agonism,9,hr
