Drug 1,Drug 2,DDI Type,Time,Unit
sumatriptan,methysergide,good,9,hr
sumatriptan,nefazodone,good,3,hr
sumatriptan,paroxetine,good,33,week
sumatriptan,phenelzine,bad,7,day
sumatriptan,tramadol hydrochloride,good,41,week
sumatriptan,tranylcypromine,bad,2,day
sumatriptan,trazodone,bad,4,yr
sumatriptan,trimipramine,good,19,sec
sumatriptan,venlafaxine,good,13,sec
sumatriptan,vilazodone,bad,3,yr
metoclopramide,cyclosporin A,good,49,sec
metoclopramide,L-dopa,bad,44,min
metoclopramide,lurasidone,good,35,week
metoclopramide,paliperidone,good,3,hr
metoclopramide,tacrolimus (anhydrous),good,31,sec
metoclopramide,tetrabenazine,bad,1,yr
metoclopramide,venlafaxine,good,21,hr
metoclopramide,vilazodone,bad,2,min
metoclopramide,zuclopenthixol,good,21,hr
clodronic acid,aluminium,bad,38,min
clodronic acid,calcium,good,55,sec
clodronic acid,calcium acetate,bad,4,yr
clodronic acid,calcium chloride,bad,3,day
clodronic acid,dihydroxyaluminium,bad,56,min
clodronic acid,estramustine,bad,14,min
clodronic acid,iron,good,1,week
clodronic acid,iron dextran,bad,3,yr
clodronic acid,magnesium,good,19,week
clodronic acid,magnesium oxide,bad,26,min
clodronic acid,sucralfate,bad,1,day
erlotinib,atazanavir,bad,1,yr
erlotinib,clarithromycin,bad,7,day
erlotinib,erythromycin,good,9,hr
erlotinib,indinavir,bad,5,yr
erlotinib,itraconazole,good,37,sec
erlotinib,ketoconazole,bad,1,yr
erlotinib,nefazodone,bad,26,min
erlotinib,nelfinavir,good,11,week
erlotinib,rifabutin,bad,14,min
erlotinib,rifampicin,good,11,week
erlotinib,rifapentine,bad,1,day
erlotinib,ritonavir,bad,3,day
erlotinib,saquinavir,bad,2,yr
erlotinib,st. john's wort,good,43,sec
erlotinib,telithromycin,bad,2,yr
erlotinib,trastuzumab,bad,5,yr
erlotinib,troleandomycin,good,15,hr
erlotinib,voriconazole,bad,3,yr
lomefloxacin,calcium,good,21,hr
lomefloxacin,calcium acetate,good,55,sec
lomefloxacin,iron dextran,bad,2,yr
lomefloxacin,magnesium,bad,44,min
efavirenz,alprazolam,bad,3,yr
efavirenz,astemizole,bad,7,day
efavirenz,atazanavir,good,23,week
efavirenz,atorvastatin,bad,6,day
efavirenz,cisapride,bad,44,min
efavirenz,clarithromycin,bad,44,min
efavirenz,cyclosporin A,bad,2,day
efavirenz,dihydroergotamine,good,55,sec
efavirenz,dihydroergotoxine,good,47,week
efavirenz,eltrombopag,good,7,week
efavirenz,ergotamine,bad,1,day
efavirenz,estradiol valerate/dienogest,good,19,sec
efavirenz,indinavir,good,15,hr
efavirenz,lovastatin,bad,14,min
efavirenz,methadone,good,9,hr
efavirenz,methylergonovine,bad,1,yr
efavirenz,methysergide,good,55,sec
efavirenz,midazolam,good,15,hr
efavirenz,rilpivirine,good,31,week
efavirenz,roflumilast,bad,4,yr
efavirenz,saquinavir,good,21,hr
efavirenz,simvastatin,bad,44,min
efavirenz,st. john's wort,bad,7,day
efavirenz,tamsulosin,bad,1,yr
efavirenz,telaprevir,good,1,sec
efavirenz,telithromycin,good,47,week
efavirenz,temsirolimus,bad,2,yr
efavirenz,terfenadine,good,43,sec
efavirenz,tipranavir,bad,2,day
efavirenz,tolterodine,good,25,week
efavirenz,tramadol hydrochloride,bad,32,min
efavirenz,trazodone,bad,1,yr
efavirenz,triazolam,bad,5,yr
efavirenz,vandetanib,good,3,hr
efavirenz,voriconazole,good,9,hr
delavirdine,alprazolam,bad,26,min
delavirdine,aluminium,bad,3,yr
delavirdine,amprenavir,bad,3,yr
delavirdine,astemizole,good,15,hr
delavirdine,atorvastatin,good,15,hr
delavirdine,bromazepam,bad,32,min
delavirdine,calcium,bad,56,min
delavirdine,carbamazepine,bad,20,min
delavirdine,carisoprodol,good,41,week
delavirdine,cisapride,good,3,hr
delavirdine,dantrolene,bad,32,min
delavirdine,dihydroergotamine,bad,2,day
delavirdine,dihydroergotoxine,good,25,sec
delavirdine,ergometrine,good,21,hr
delavirdine,ergotamine,bad,4,yr
delavirdine,fosamprenavir,good,19,sec
delavirdine,fosphenytoin,bad,14,min
delavirdine,indinavir,bad,1,yr
delavirdine,lovastatin,good,3,hr
delavirdine,lurasidone,bad,3,day
delavirdine,magnesium,bad,3,yr
delavirdine,magnesium oxide,bad,56,min
delavirdine,methylergonovine,bad,5,yr
delavirdine,mephobarbital,good,55,sec
delavirdine,methysergide,good,9,hr
delavirdine,midazolam,good,21,hr
delavirdine,phenobarbital,bad,2,yr
delavirdine,phenytoin,bad,32,min
delavirdine,quinupristin,good,9,hr
delavirdine,rifabutin,bad,3,yr
delavirdine,rifampicin,good,55,sec
delavirdine,rilpivirine,bad,3,yr
delavirdine,ritonavir,bad,3,day
delavirdine,saquinavir,bad,38,min
delavirdine,simvastatin,bad,7,day
delavirdine,st. john's wort,bad,6,day
delavirdine,tacrolimus (anhydrous),bad,2,day
delavirdine,tadalafil,bad,7,day
delavirdine,tamoxifen,good,21,week
delavirdine,tamsulosin,bad,4,yr
delavirdine,telithromycin,good,15,week
delavirdine,temsirolimus,bad,4,yr
delavirdine,teniposide,bad,8,min
delavirdine,terfenadine,good,5,week
delavirdine,tiagabine,bad,3,yr
delavirdine,tipranavir,bad,56,min
delavirdine,tolbutamide,bad,7,day
delavirdine,tolterodine,bad,2,yr
delavirdine,torasemide,good,41,week
delavirdine,tramadol hydrochloride,good,25,sec
delavirdine,trazodone,bad,2,day
delavirdine,triazolam,good,7,sec
delavirdine,trimethoprim,bad,4,yr
delavirdine,trimipramine,bad,2,yr
delavirdine,vardenafil,bad,7,day
delavirdine,venlafaxine,good,9,hr
delavirdine,verapamil,bad,56,min
delavirdine,vinblastine,good,9,week
delavirdine,vincristine,good,43,sec
delavirdine,vinorelbine,bad,4,yr
delavirdine,voriconazole,good,15,hr
delavirdine,zopiclone,bad,2,min
delavirdine,zuclopenthixol,good,15,week
fentanyl,alvimopan,good,15,week
fentanyl,amiodarone,bad,44,min
fentanyl,amprenavir,bad,1,day
fentanyl,bicalutamide,good,25,sec
fentanyl,cimetidine,bad,38,min
fentanyl,clotrimazole,bad,2,day
fentanyl,conivaptan,good,15,hr
fentanyl,eltrombopag,bad,2,min
fentanyl,fluconazole,good,49,sec
fentanyl,fosamprenavir,bad,1,yr
fentanyl,indinavir,good,15,hr
fentanyl,itraconazole,good,37,sec
fentanyl,ketoconazole,bad,2,yr
fentanyl,nelfinavir,bad,56,min
fentanyl,rifampicin,good,19,sec
fentanyl,ritonavir,bad,1,yr
fentanyl,rotigotine,good,37,sec
fentanyl,saquinavir,bad,7,day
fentanyl,telithromycin,bad,38,min
fentanyl,tranylcypromine,good,29,week
fentanyl,triprolidine,good,9,hr
fentanyl,voriconazole,good,21,hr
cefalotin,amikacin,good,15,hr
atomoxetine,amiodarone,bad,4,day
atomoxetine,chloroquine,good,1,sec
atomoxetine,cocaine,bad,1,yr
atomoxetine,diphenhydramine,bad,4,day
atomoxetine,fluoxetine,good,37,week
atomoxetine,fluphenazine,good,3,hr
atomoxetine,haloperidol,good,15,week
atomoxetine,isocarboxazid,good,3,hr
atomoxetine,lomustine,good,21,hr
atomoxetine,mibefradil,good,45,week
atomoxetine,paroxetine,good,1,sec
atomoxetine,perphenazine,good,3,hr
atomoxetine,phenelzine,bad,5,day
atomoxetine,propoxyphene,bad,6,day
atomoxetine,quinacrine,good,3,hr
atomoxetine,quinidine,good,3,hr
atomoxetine,quinidine barbiturate,bad,3,yr
atomoxetine,quinine,bad,26,min
atomoxetine,rasagiline,good,25,sec
atomoxetine,ritonavir,good,25,sec
atomoxetine,terbinafine,bad,50,min
atomoxetine,thioridazine,good,15,hr
atomoxetine,tranylcypromine,good,3,hr
atomoxetine,triprolidine,good,15,hr
atomoxetine,vinorelbine,good,21,hr
phosphonoformic acid,artemether,bad,1,day
phosphonoformic acid,cyclosporin A,good,15,hr
phosphonoformic acid,lumefantrine,good,13,sec
phosphonoformic acid,ofloxacin,bad,38,min
phosphonoformic acid,quinupristin,bad,5,yr
phosphonoformic acid,tacrolimus (anhydrous),good,21,hr
phosphonoformic acid,thiothixene,good,13,sec
phosphonoformic acid,toremifene,bad,20,min
phosphonoformic acid,trimipramine,good,37,sec
phosphonoformic acid,voriconazole,bad,6,day
phosphonoformic acid,vorinostat,good,21,hr
phosphonoformic acid,zuclopenthixol,good,37,sec
sulfapyridine,chlorpropamide,bad,26,min
sulfapyridine,methotrexate,bad,32,min
anisindione,paracetamol,bad,56,min
anisindione,acetylsalicylic acid,bad,3,yr
anisindione,allopurinol,bad,5,yr
anisindione,aminoglutethimide,good,55,sec
anisindione,amiodarone,good,43,sec
anisindione,amprenavir,bad,5,yr
anisindione,aprepitant,bad,4,yr
anisindione,atazanavir,good,13,sec
anisindione,azathioprine,good,11,week
anisindione,azithromycin,good,1,sec
anisindione,betamethasone,bad,2,yr
anisindione,bosentan,good,35,week
anisindione,capecitabine,bad,38,min
anisindione,carbamazepine,bad,14,min
anisindione,cefotetan,bad,2,day
anisindione,cefoxitin,bad,56,min
anisindione,ceftriaxone,good,37,week
anisindione,celecoxib,bad,5,day
anisindione,cholestyramine,bad,4,yr
anisindione,cimetidine,good,13,sec
anisindione,cisapride,good,21,hr
anisindione,citalopram,bad,1,yr
anisindione,clarithromycin,bad,7,day
anisindione,clofibrate,bad,1,yr
anisindione,colestipol hydrochloride,good,31,week
anisindione,cyclophosphamide,bad,2,day
anisindione,danazol,good,1,sec
anisindione,demeclocycline,bad,1,yr
anisindione,dexamethasone,good,25,sec
anisindione,dextrothyroxine,bad,5,yr
anisindione,diclofenac,bad,2,day
anisindione,dicloxacillin,bad,7,day
anisindione,diflunisal,bad,20,min
anisindione,disulfiram,bad,56,min
anisindione,doxycycline,good,15,hr
anisindione,erythromycin,good,3,hr
anisindione,ethchlorvynol,bad,3,day
anisindione,ethinyl estradiol,good,29,week
anisindione,etodolac,bad,5,yr
anisindione,etoricoxib,good,31,sec
anisindione,fenofibrate,bad,1,day
anisindione,fenoprofen,good,9,hr
anisindione,fluconazole,good,43,week
anisindione,fludrocortisone,bad,44,min
anisindione,5-fluorouracil,good,15,hr
anisindione,fluoxetine,good,15,hr
anisindione,fluoxymesterone,bad,1,yr
anisindione,flurbiprofen,bad,5,day
anisindione,"(3S,5R)-fluvastatin",bad,5,yr
anisindione,fluvoxamine,bad,20,min
anisindione,fosamprenavir,good,43,week
anisindione,fosphenytoin,bad,1,yr
anisindione,gefitinib,bad,5,yr
anisindione,gemcitabine,good,31,sec
anisindione,gemfibrozil,good,55,sec
anisindione,glutethimide,bad,3,yr
anisindione,griseofulvin,good,3,hr
anisindione,cortisol,good,9,week
anisindione,ibuprofen,bad,5,yr
anisindione,imatinib,good,7,sec
anisindione,indinavir,good,21,hr
anisindione,indometacin,good,1,week
anisindione,isoniazid,bad,2,min
anisindione,itraconazole,good,15,hr
anisindione,ketoconazole,bad,2,yr
anisindione,ketoprofen,good,3,hr
anisindione,ketorolac,bad,2,yr
anisindione,leflunomide,good,43,sec
anisindione,levamisole,bad,5,day
anisindione,levofloxacin,good,43,sec
anisindione,L-thyroxine,good,49,sec
anisindione,lovastatin,good,21,hr
anisindione,lumiracoxib,good,25,sec
anisindione,medroxyprogesterone,bad,4,yr
anisindione,mefenamic acid,good,15,hr
anisindione,mefloquine,bad,4,day
anisindione,meloxicam,good,31,sec
anisindione,mercaptopurine,good,41,week
anisindione,methimazole,good,19,sec
anisindione,metronidazole,bad,1,yr
anisindione,miconazole,bad,3,yr
anisindione,minocycline,bad,4,yr
anisindione,mitotane,bad,3,yr
anisindione,moxifloxacin,bad,8,min
anisindione,nabumetone,good,43,sec
anisindione,naproxen,bad,3,day
anisindione,nelfinavir,bad,3,day
anisindione,nevirapine,good,37,sec
anisindione,ofloxacin,bad,5,yr
anisindione,orlistat,good,37,sec
anisindione,oxaprozin,bad,4,yr
anisindione,oxyphenbutazone,bad,2,yr
anisindione,paroxetine,bad,32,min
anisindione,pentoxifylline,good,15,hr
anisindione,phenobarbital,bad,26,min
anisindione,phenylbutazone,good,21,hr
anisindione,phenytoin,bad,3,day
anisindione,piroxicam,good,51,week
anisindione,prednisolone,good,19,week
anisindione,prednisone,good,7,week
anisindione,primidone,good,29,week
anisindione,propafenone hydrochloride,bad,3,yr
anisindione,propoxyphene,bad,2,min
anisindione,6-propyl-2-thiouracil,good,49,sec
anisindione,quinidine,bad,6,day
anisindione,quinine,good,9,week
anisindione,ranitidine,bad,32,min
anisindione,rifabutin,good,21,hr
anisindione,rifampicin,bad,14,min
anisindione,telithromycin,good,37,sec
anisindione,tenoxicam,good,21,hr
anisindione,testosterone,bad,3,day
anisindione,tetracycline,good,9,hr
anisindione,tigecycline,bad,5,yr
anisindione,triamcinolone acetonide,good,25,sec
anagrelide,ginkgo biloba,bad,7,day
anagrelide,treprostinil,bad,5,day
fenoterol,acebutolol,bad,1,yr
fenoterol,alseroxylon,good,1,sec
fenoterol,amitriptyline,good,9,hr
fenoterol,amoxapine,good,9,hr
fenoterol,atenolol,good,21,hr
fenoterol,betaxolol,good,23,week
fenoterol,bevantolol,good,37,sec
fenoterol,bisoprolol,good,17,week
fenoterol,carteolol,bad,3,yr
fenoterol,carvedilol,good,13,sec
fenoterol,clomipramine,bad,2,yr
fenoterol,deserpidine,bad,7,day
fenoterol,desipramine,bad,26,min
fenoterol,doxepin,bad,3,day
fenoterol,esmolol,bad,56,min
fenoterol,imipramine,good,3,hr
fenoterol,isocarboxazid,bad,6,day
fenoterol,labetalol,bad,6,day
fenoterol,linezolid,good,33,week
fenoterol,alpha-methyl-L-dopa,good,7,sec
fenoterol,metoprolol,bad,32,min
fenoterol,midodrine,good,21,hr
fenoterol,moclobemide,good,51,week
fenoterol,nadolol,good,45,week
fenoterol,nortriptyline,good,7,sec
fenoterol,oxprenolol,good,3,hr
fenoterol,pargyline,good,31,sec
fenoterol,penbutolol,bad,5,day
fenoterol,phenelzine,bad,7,day
fenoterol,pindolol,good,37,week
fenoterol,practolol,good,25,week
fenoterol,propranolol,good,47,week
fenoterol,protriptyline,bad,50,min
fenoterol,rasagiline,good,3,hr
fenoterol,reserpine,good,35,week
fenoterol,sotalol,bad,3,day
fenoterol,timolol,good,49,sec
fenoterol,tranylcypromine,good,9,hr
fenoterol,trimipramine,bad,7,day
tigecycline,acenocoumarol,bad,5,yr
tigecycline,bexarotene,good,15,week
tigecycline,dicoumarol,good,3,hr
tigecycline,all-trans-retinoic acid,good,33,week
acetylcholine,tacrine,good,15,week
acetylsalicylic acid,acenocoumarol,good,21,hr
acetylsalicylic acid,acetazolamide,bad,5,day
acetylsalicylic acid,acetohexamide,bad,6,day
acetylsalicylic acid,azilsartan medoxomil,bad,2,day
acetylsalicylic acid,betamethasone,bad,4,yr
acetylsalicylic acid,chlorpropamide,bad,2,day
acetylsalicylic acid,cortisone acetate,bad,20,min
acetylsalicylic acid,dexamethasone,good,7,sec
acetylsalicylic acid,dicoumarol,bad,3,yr
acetylsalicylic acid,eltrombopag,good,21,hr
acetylsalicylic acid,fludrocortisone,bad,5,day
acetylsalicylic acid,ginkgo biloba,good,23,week
acetylsalicylic acid,gliclazide,bad,14,min
acetylsalicylic acid,glipizide,bad,3,yr
acetylsalicylic acid,glisoxepide,bad,2,day
acetylsalicylic acid,glyburide,good,13,sec
acetylsalicylic acid,glycodiazine,bad,5,yr
acetylsalicylic acid,griseofulvin,bad,26,min
acetylsalicylic acid,heparin,bad,3,day
acetylsalicylic acid,homoharringtonine,bad,38,min
acetylsalicylic acid,cortisol,good,9,hr
acetylsalicylic acid,ibuprofen,good,15,hr
acetylsalicylic acid,ketoprofen,bad,38,min
acetylsalicylic acid,ketorolac,good,1,week
acetylsalicylic acid,methazolamide,good,33,week
acetylsalicylic acid,methotrexate,bad,5,day
acetylsalicylic acid,6alpha-methylprednisolone,good,7,sec
acetylsalicylic acid,paramethasone,good,21,week
acetylsalicylic acid,prednisolone,bad,3,day
acetylsalicylic acid,prednisone,good,49,sec
acetylsalicylic acid,probenecid,good,31,sec
acetylsalicylic acid,sulindac,good,9,hr
acetylsalicylic acid,telmisartan,bad,26,min
acetylsalicylic acid,tiaprofenic acid,good,55,sec
acetylsalicylic acid,ticlopidine,good,19,sec
acetylsalicylic acid,tolazamide,bad,14,min
acetylsalicylic acid,tolbutamide,bad,26,min
acetylsalicylic acid,tolmetin sodium dihydrate,good,9,week
acetylsalicylic acid,trandolapril,good,15,week
acetylsalicylic acid,treprostinil,bad,5,day
acetylsalicylic acid,triamcinolone acetonide,bad,1,yr
acetylsalicylic acid,valproic acid,bad,7,day
all-trans-retinoic acid,atazanavir,bad,8,min
all-trans-retinoic acid,carbamazepine,bad,3,day
all-trans-retinoic acid,celecoxib,bad,1,yr
all-trans-retinoic acid,demeclocycline,good,13,week
all-trans-retinoic acid,desogestrel,bad,3,day
all-trans-retinoic acid,doxycycline,bad,1,yr
all-trans-retinoic acid,drospirenone,bad,2,yr
all-trans-retinoic acid,eltrombopag,bad,3,yr
all-trans-retinoic acid,ethinyl estradiol,good,19,sec
all-trans-retinoic acid,ethynodiol diacetate,good,15,hr
all-trans-retinoic acid,etonogestrel,good,41,week
all-trans-retinoic acid,felodipine,good,3,hr
all-trans-retinoic acid,fosphenytoin,good,21,hr
all-trans-retinoic acid,gemfibrozil,bad,32,min
all-trans-retinoic acid,irbesartan,good,5,week
all-trans-retinoic acid,lapatinib,bad,14,min
all-trans-retinoic acid,levonorgestrel,bad,5,day
all-trans-retinoic acid,losartan,bad,14,min
all-trans-retinoic acid,mestranol,good,43,week
all-trans-retinoic acid,minocycline,good,3,week
all-trans-retinoic acid,natalizumab,good,13,week
all-trans-retinoic acid,nilotinib,bad,3,day
all-trans-retinoic acid,norethisterone,good,9,hr
all-trans-retinoic acid,norgestimate,good,21,hr
all-trans-retinoic acid,oxytetracycline,bad,1,day
all-trans-retinoic acid,phenobarbital,good,25,sec
all-trans-retinoic acid,phenytoin,bad,4,day
all-trans-retinoic acid,pioglitazone,good,31,sec
all-trans-retinoic acid,primidone,good,21,hr
all-trans-retinoic acid,quinine,good,7,week
all-trans-retinoic acid,rabeprazole,bad,38,min
all-trans-retinoic acid,rifampicin,good,31,sec
all-trans-retinoic acid,rifapentine,bad,6,day
all-trans-retinoic acid,ritonavir,good,21,hr
all-trans-retinoic acid,rosiglitazone,good,21,hr
all-trans-retinoic acid,secobarbital,good,7,sec
all-trans-retinoic acid,sorafenib,bad,4,day
all-trans-retinoic acid,tamoxifen,good,29,week
all-trans-retinoic acid,tetracycline,good,31,sec
all-trans-retinoic acid,trastuzumab,good,21,hr
all-trans-retinoic acid,trimethoprim,good,13,sec
all-trans-retinoic acid,vitamin a,bad,2,day
S-adenosyl-L-methionine,desvenlafaxine,bad,5,yr
S-adenosyl-L-methionine,ginkgo biloba,good,49,sec
S-adenosyl-L-methionine,ketoprofen,good,5,week
S-adenosyl-L-methionine,sulindac,bad,14,min
S-adenosyl-L-methionine,tramadol hydrochloride,good,15,hr
S-adenosyl-L-methionine,tranylcypromine,bad,20,min
S-adenosyl-L-methionine,trazodone,bad,4,yr
S-adenosyl-L-methionine,trimipramine,good,49,sec
S-adenosyl-L-methionine,venlafaxine,bad,3,day
prostaglandin E2,carbetocin,good,9,hr
lumefantrine,amiodarone,good,1,sec
lumefantrine,amitriptyline,good,15,week
lumefantrine,amoxapine,bad,4,yr
lumefantrine,apomorphine,bad,56,min
lumefantrine,diarsenic trioxide,good,29,week
lumefantrine,asenapine,good,31,sec
lumefantrine,azithromycin,good,15,hr
lumefantrine,bepridil,good,37,sec
lumefantrine,chloroquine,good,3,hr
lumefantrine,chlorpromazine,bad,1,day
lumefantrine,cisapride,bad,1,day
lumefantrine,citalopram,bad,2,day
lumefantrine,dapsone,bad,4,yr
lumefantrine,doxepin,good,51,week
lumefantrine,dronedarone,good,7,sec
lumefantrine,droperidol,bad,4,yr
lumefantrine,erythromycin,bad,38,min
lumefantrine,(S)-citalopram,bad,32,min
lumefantrine,flecainide,bad,26,min
lumefantrine,fluconazole,good,7,sec
lumefantrine,fluoxetine,good,15,hr
lumefantrine,flupenthixol,bad,20,min
lumefantrine,gadobutrol,bad,5,yr
lumefantrine,gadofosveset trisodium,good,5,week
lumefantrine,halofantrine,bad,5,yr
lumefantrine,haloperidol,good,21,hr
lumefantrine,hydroxychloroquine,bad,38,min
lumefantrine,ibutilide,good,25,sec
lumefantrine,iloperidone,good,37,sec
lumefantrine,imipramine,bad,56,min
lumefantrine,indapamide,good,21,hr
lumefantrine,isradipine,good,15,week
lumefantrine,lapatinib,bad,2,min
lumefantrine,levofloxacin,good,3,hr
lumefantrine,loxapine,bad,14,min
lumefantrine,maprotiline,good,49,sec
lumefantrine,mefloquine,good,15,hr
lumefantrine,mesoridazine,bad,5,yr
lumefantrine,methadone,good,47,week
lumefantrine,methotrimeprazine,bad,4,yr
lumefantrine,moxifloxacin,good,49,sec
lumefantrine,nilotinib,bad,4,yr
lumefantrine,nortriptyline,bad,32,min
lumefantrine,octreotide,bad,2,yr
lumefantrine,pazopanib,good,55,sec
lumefantrine,pentamidine,good,35,week
lumefantrine,perflutren,bad,1,yr
lumefantrine,pimozide,bad,2,yr
lumefantrine,primaquine,good,19,sec
lumefantrine,probucol,bad,44,min
lumefantrine,procainamide,good,27,week
lumefantrine,proguanil,good,37,sec
lumefantrine,propafenone hydrochloride,bad,38,min
lumefantrine,protriptyline,bad,2,yr
lumefantrine,pyrimethamine,bad,4,day
lumefantrine,quetiapine,bad,4,yr
